【INFO】2025-11-15 11:23:13,011 - config.py - 'API_TOKEN' 未设置，已随机生成新的【API_TOKEN】nCgsRdpxD0iLzrn_VJ9N2A
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: customhosts
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: chinesesubfinder
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: iyuuautoseed
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: brushflow
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: bugreporter
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: rsssubscribe
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: dailyword
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: iyuumsg
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: lexiannot
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: dynamicwechat
【INFO】2025-11-15 11:51:23,828 - system.py - 已恢复插件目录: qbcommand
【ERROR】2025-11-15 11:51:23,918 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /madrays/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85823c80>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,919 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /justzerock/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff858451f0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,919 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /madrays/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85844770>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,919 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /InfinityPacer/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff857ecc20>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /thsrite/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85821e20>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /DDS-Derek/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85823050>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,919 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /honue/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff858211f0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,919 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /thsrite/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff857c17c0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,919 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /DDS-Derek/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff858228a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /KoWming/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff858467e0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /jxxghp/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff857ee9f0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,919 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /honue/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85820950>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /InfinityPacer/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85821cd0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /justzerock/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85845cd0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,920 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /jxxghp/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff86ac25d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/madrays/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/honue/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/justzerock/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,921 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/thsrite/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,922 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,922 - plugin.py - 获取插件库失败：https://github.com/honue/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,922 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,922 - plugin.py - 获取插件库失败：https://github.com/madrays/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,922 - plugin.py - 获取v2插件库失败：https://github.com/honue/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,923 - plugin.py - 获取插件库失败：https://github.com/DDS-Derek/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,923 - plugin.py - 获取插件库失败：https://github.com/thsrite/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,924 - plugin.py - 获取v2插件库失败：https://github.com/thsrite/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,923 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/InfinityPacer/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,924 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /KoWming/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85868080>: Failed to establish a new connection: [Errno 111] Connection refused'))
【WARNING】2025-11-15 11:51:23,924 - plugin.py - 获取插件库失败：https://github.com/justzerock/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,924 - plugin.py - 获取v2插件库失败：https://github.com/InfinityPacer/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,925 - plugin.py - 获取v2插件库失败：https://github.com/justzerock/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,925 - plugin.py - 获取v2插件库失败：https://github.com/jxxghp/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,925 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DDS-Derek/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,925 - plugin.py - 获取v2插件库失败：https://github.com/DDS-Derek/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,926 - plugin.py - 获取插件库失败：https://github.com/KoWming/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,927 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/KoWming/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,927 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /HankunYu/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff858459d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,927 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /HankunYu/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85846720>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,927 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/jxxghp/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,928 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /Aqr-K/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85823f20>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,927 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /wikrin/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff857ee210>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,928 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /baozaodetudou/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85844980>: Failed to establish a new connection: [Errno 111] Connection refused'))
【WARNING】2025-11-15 11:51:23,929 - plugin.py - 获取v2插件库失败：https://github.com/KoWming/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,928 - plugin.py - 获取插件库失败：https://github.com/InfinityPacer/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,929 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /baozaodetudou/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85845400>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,929 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /Aqr-K/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff87b067e0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,929 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,927 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /wikrin/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff857ee6c0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,930 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/HankunYu/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,928 - plugin.py - 获取v2插件库失败：https://github.com/madrays/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,930 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,930 - plugin.py - 获取插件库失败：https://github.com/jxxghp/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,930 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /hotlcc/MoviePilot-Plugins-Third/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff858687d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,930 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/wikrin/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,930 - plugin.py - 获取v2插件库失败：https://github.com/wikrin/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,930 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,931 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,931 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/Aqr-K/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,931 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /hotlcc/MoviePilot-Plugins-Third/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff8586a270>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,932 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /gxterry/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff85869f70>: Failed to establish a new connection: [Errno 111] Connection refused'))
【WARNING】2025-11-15 11:51:23,932 - plugin.py - 获取插件库失败：https://github.com/HankunYu/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,932 - plugin.py - 获取插件库失败：https://github.com/wikrin/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,933 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/baozaodetudou/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,932 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /DzAvril/MoviePilot-Plugins/main/package.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff8586b050>: Failed to establish a new connection: [Errno 111] Connection refused'))
【WARNING】2025-11-15 11:51:23,932 - plugin.py - 获取v2插件库失败：https://github.com/HankunYu/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,933 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /DzAvril/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff858446b0>: Failed to establish a new connection: [Errno 111] Connection refused'))
【WARNING】2025-11-15 11:51:23,933 - plugin.py - 获取插件库失败：https://github.com/baozaodetudou/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,933 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,933 - plugin.py - 获取插件库失败：https://github.com/Aqr-K/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,933 - plugin.py - 获取v2插件库失败：https://github.com/baozaodetudou/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,933 - plugin.py - [GitHub] 请求失败，策略：直连, URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.v2.json，错误：HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /gxterry/MoviePilot-Plugins/main/package.v2.json (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xffff8586ab40>: Failed to establish a new connection: [Errno 111] Connection refused'))
【ERROR】2025-11-15 11:51:23,933 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/hotlcc/MoviePilot-Plugins-Third/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,934 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,934 - plugin.py - 获取v2插件库失败：https://github.com/Aqr-K/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,934 - plugin.py - 获取插件库失败：https://github.com/hotlcc/MoviePilot-Plugins-Third，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,934 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【ERROR】2025-11-15 11:51:23,934 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/gxterry/MoviePilot-Plugins/main/package.v2.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,934 - plugin.py - 获取v2插件库失败：https://github.com/DzAvril/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,934 - plugin.py - 获取插件库失败：https://github.com/gxterry/MoviePilot-Plugins，请检查 GitHub 网络连接
【ERROR】2025-11-15 11:51:23,934 - plugin.py - [GitHub] 所有策略均请求失败，URL: https://raw.githubusercontent.com/DzAvril/MoviePilot-Plugins/main/package.json，请检查网络连接或 GitHub 配置
【WARNING】2025-11-15 11:51:23,934 - plugin.py - 获取v2插件库失败：https://github.com/gxterry/MoviePilot-Plugins，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,934 - plugin.py - 获取v2插件库失败：https://github.com/hotlcc/MoviePilot-Plugins-Third，请检查 GitHub 网络连接
【WARNING】2025-11-15 11:51:23,935 - plugin.py - 获取插件库失败：https://github.com/DzAvril/MoviePilot-Plugins，请检查 GitHub 网络连接
【INFO】2025-11-15 11:51:23,935 - plugin.py - 共获取到 0 个线上插件
【INFO】2025-11-15 11:51:26,835 - system.py - 已恢复插件目录: wxpushermsg
【INFO】2025-11-15 11:51:26,835 - system.py - 已恢复插件目录: siterefresh
【INFO】2025-11-15 11:51:26,836 - system.py - 已恢复插件目录: neodbsync
【INFO】2025-11-15 11:51:26,836 - system.py - 已恢复插件目录: cleaninvalidseed
【INFO】2025-11-15 11:51:26,836 - system.py - 已恢复插件目录: autosubv2
【INFO】2025-11-15 11:51:26,836 - system.py - 已恢复插件目录: torrenttransfer
【INFO】2025-11-15 11:51:26,836 - system.py - 已恢复插件目录: imdbsource
【INFO】2025-11-15 11:51:26,836 - system.py - 已恢复插件目录: ipdetect
【INFO】2025-11-15 11:51:26,837 - system.py - 已恢复插件目录: autosignin
【INFO】2025-11-15 11:51:26,837 - system.py - 已恢复插件目录: pushplusmsg
【INFO】2025-11-15 11:51:26,837 - system.py - 已恢复插件目录: downloadsitetag
【INFO】2025-11-15 11:51:26,837 - system.py - 已恢复插件目录: chatgpt
【INFO】2025-11-15 11:51:26,837 - system.py - 已恢复插件目录: torrentremover
【INFO】2025-11-15 11:51:26,837 - system.py - 已恢复插件目录: customsites
【INFO】2025-11-15 11:51:26,838 - system.py - 已恢复插件目录: autoclean
【INFO】2025-11-15 11:51:26,838 - system.py - 已恢复插件目录: pushdeermsg
【INFO】2025-11-15 11:51:26,838 - system.py - 已恢复插件目录: subscribeclear
【INFO】2025-11-15 11:51:26,838 - system.py - 已恢复插件目录: downloadingmsg
【INFO】2025-11-15 11:51:26,838 - system.py - 已恢复插件目录: trendingshow
【INFO】2025-11-15 11:51:26,839 - system.py - 已恢复插件目录: synccookiecloud
【INFO】2025-11-15 11:51:26,839 - system.py - 已恢复插件目录: crossseed
【INFO】2025-11-15 11:51:26,839 - system.py - 已恢复插件目录: barkmsg
【INFO】2025-11-15 11:51:26,839 - system.py - 已恢复插件目录: multiclass
【INFO】2025-11-15 11:51:26,839 - system.py - 已恢复插件目录: contractcheck
【INFO】2025-11-15 11:51:26,839 - system.py - 已恢复插件目录: feishumsg
【INFO】2025-11-15 11:51:26,839 - system.py - 已恢复插件目录: dingdingmsg
【INFO】2025-11-15 11:51:26,840 - system.py - 已恢复插件目录: cleaninvalidplugin
【INFO】2025-11-15 11:51:26,840 - system.py - 已恢复插件目录: historytov2
